GCA_016758765.1	Suillus cothurnatus	"GCA_016758765.1,Suillus cothurnatus"
GCA_016695475.1	Suillus decipiens	"GCA_016695475.1,Suillus decipiens"
GCA_016628065.1	Suillus lakei	"GCA_016628065.1,Suillus lakei"
GCA_016628075.1	Suillus paluster	"GCA_016628075.1,Suillus paluster"
GCA_016628565.1	Suillus placidus	"GCA_016628565.1,Suillus placidus"
GCA_016647625.1	Suillus subalutaceus	"GCA_016647625.1,Suillus subalutaceus"
GCA_016647635.1	Suillus subaureus	"GCA_016647635.1,Suillus subaureus"
GCA_016647755.1	Suillus subluteus	"GCA_016647755.1,Suillus subluteus"
GCA_016647685.1	Suillus tomentosus	"GCA_016647685.1,Suillus tomentosus"
GCA_016647645.1	Suillus variegatus	"GCA_016647645.1,Suillus variegatus"
GCA_016767475.1	Suillus weaverae	"GCA_016767475.1,Suillus weaverae"
GCA_005281585.1	Taphrina pruni	"GCA_005281585.1,Taphrina pruni"
GCA_028827385.1	Penicillium freii	"GCA_028827385.1,Penicillium freii"
GCA_017354895.1	Podospora comata	"GCA_017354895.1,Podospora comata"
GCA_017562085.1	Fusarium redolens	"GCA_017562085.1,Fusarium redolens"
GCA_023212615.1	Sporisorium scitamineum	"GCA_023212615.1,Sporisorium scitamineum"
GCA_018804165.1	Trichoderma hamatum	"GCA_018804165.1,Trichoderma hamatum"
GCA_030574195.1	Groenewaldozyma auringiensis	"GCA_030574195.1,Groenewaldozyma auringiensis"
GCA_030564525.1	[Candida] berthetii	"GCA_030564525.1,[Candida] berthetii"
GCA_030570475.1	[Candida] dendrica	"GCA_030570475.1,[Candida] dendrica"
GCA_030555945.1	[Candida] entomophila	"GCA_030555945.1,[Candida] entomophila"
GCA_003706695.3	[Candida] incommunis	"GCA_003706695.3,[Candida] incommunis"
GCA_030574155.1	[Candida] insectalens	"GCA_030574155.1,[Candida] insectalens"
GCA_003706615.3	[Candida] montana	"GCA_003706615.3,[Candida] montana"
GCA_030567455.1	[Candida] norvegica	"GCA_030567455.1,[Candida] norvegica"
GCA_023629015.1	Wickerhamiella pararugosa	"GCA_023629015.1,Wickerhamiella pararugosa"
GCA_003708315.3	Groenewaldozyma salmanticensis	"GCA_003708315.3,Groenewaldozyma salmanticensis"
GCA_030570115.1	[Candida] savonica	"GCA_030570115.1,[Candida] savonica"
GCA_001599115.1	[Candida] sorboxylosa	"GCA_001599115.1,[Candida] sorboxylosa"
GCA_022577695.1	Wickerhamiella spandovensis	"GCA_022577695.1,Wickerhamiella spandovensis"
GCA_022577775.1	Wickerhamiella vanderwaltii	"GCA_022577775.1,Wickerhamiella vanderwaltii"
GCA_024516215.1	Geopyxis carbonaria	"GCA_024516215.1,Geopyxis carbonaria"
GCA_030557505.1	[Candida] maris	"GCA_030557505.1,[Candida] maris"
GCA_030570755.1	[Candida] methanosorbosa	"GCA_030570755.1,[Candida] methanosorbosa"
GCA_003706165.3	Ogataea kodamae	"GCA_003706165.3,Ogataea kodamae"
GCA_003706235.2	Ogataea naganishii	"GCA_003706235.2,Ogataea naganishii"
GCA_003707645.2	Ogataea trehalophila	"GCA_003707645.2,Ogataea trehalophila"
GCA_001901625.1	Venturia effusa	"GCA_001901625.1,Venturia effusa"
GCA_010094095.1	Ampelomyces quisqualis	"GCA_010094095.1,Ampelomyces quisqualis"
GCA_016748015.1	Geosiphon pyriformis	"GCA_016748015.1,Geosiphon pyriformis"
GCA_004355085.1	Rickenella mellea	"GCA_004355085.1,Rickenella mellea"
GCA_030347475.1	Cadophora gregata	"GCA_030347475.1,Cadophora gregata"
GCA_029959215.1	Tricholoma bakamatsutake	"GCA_029959215.1,Tricholoma bakamatsutake"
GCA_001414455.1	Hymenoscyphus fructigenus	"GCA_001414455.1,Hymenoscyphus fructigenus"
GCA_016806755.1	Trichoderma reesei	"GCA_016806755.1,Trichoderma reesei"
GCA_001887975.1	Spraguea lophii	"GCA_001887975.1,Spraguea lophii"
GCA_024244195.1	Ascosphaera aggregata	"GCA_024244195.1,Ascosphaera aggregata"
GCA_024244165.1	Ascosphaera acerosa	"GCA_024244165.1,Ascosphaera acerosa"
GCA_024244595.1	Ascosphaera atra	"GCA_024244595.1,Ascosphaera atra"
GCA_024244615.1	Ascosphaera pollenicola	"GCA_024244615.1,Ascosphaera pollenicola"
GCA_001008105.1	Atkinsonella texensis	"GCA_001008105.1,Atkinsonella texensis"
GCA_030568135.1	Vanderwaltozyma yarrowii	"GCA_030568135.1,Vanderwaltozyma yarrowii"
GCA_003705805.3	Kluyveromyces dobzhanskii	"GCA_003705805.3,Kluyveromyces dobzhanskii"
GCA_030570895.1	Nakaseomyces delphensis	"GCA_030570895.1,Nakaseomyces delphensis"
GCA_030564205.1	Kluyveromyces wickerhamii	"GCA_030564205.1,Kluyveromyces wickerhamii"
GCA_030573655.1	Nakaseomyces bacillisporus	"GCA_030573655.1,Nakaseomyces bacillisporus"
GCA_003012115.1	Trichothecium sympodiale	"GCA_003012115.1,Trichothecium sympodiale"
GCA_031125765.1	Saccharomycopsis amapae	"GCA_031125765.1,Saccharomycopsis amapae"
GCA_030556345.1	Nakaseomyces castellii	"GCA_030556345.1,Nakaseomyces castellii"
GCA_020313495.2	Kazachstania humilis	"GCA_020313495.2,Kazachstania humilis"
GCA_030574755.1	[Candida] silvicultrix	"GCA_030574755.1,[Candida] silvicultrix"
GCA_900465365.1	[Candida] vartiovaarae	"GCA_900465365.1,[Candida] vartiovaarae"
GCA_030568425.1	Ambrosiozyma llanquihuensis	"GCA_030568425.1,Ambrosiozyma llanquihuensis"
GCA_030557475.1	[Candida] nanaspora	"GCA_030557475.1,[Candida] nanaspora"
GCA_030557705.1	[Candida] odintsovae	"GCA_030557705.1,[Candida] odintsovae"
GCA_030570775.1	Ogataea pignaliae	"GCA_030570775.1,Ogataea pignaliae"
GCA_030556525.1	[Candida] quercuum	"GCA_030556525.1,[Candida] quercuum"
GCA_030462955.1	[Candida] solani	"GCA_030462955.1,[Candida] solani"
GCA_030567855.1	[Candida] sonorensis	"GCA_030567855.1,[Candida] sonorensis"
GCA_001599255.1	[Candida] succiphila	"GCA_001599255.1,[Candida] succiphila"
GCA_030579835.1	Tortispora caseinolytica	"GCA_030579835.1,Tortispora caseinolytica"
GCA_030567775.1	[Candida] nemodendra	"GCA_030567775.1,[Candida] nemodendra"
GCA_030556425.1	[Candida] ovalis	"GCA_030556425.1,[Candida] ovalis"
GCA_030567935.1	[Candida] pini	"GCA_030567935.1,[Candida] pini"
GCA_025531545.1	[Candida] inconspicua	"GCA_025531545.1,[Candida] inconspicua"
GCA_030569595.1	[Candida] pseudolambica	"GCA_030569595.1,[Candida] pseudolambica"
GCA_003707315.2	Saturnispora silvae	"GCA_003707315.2,Saturnispora silvae"
GCA_030574095.1	Metahyphopichia silvanorum	"GCA_030574095.1,Metahyphopichia silvanorum"
GCA_013177575.1	Candida sojae	"GCA_013177575.1,Candida sojae"
GCA_003706895.1	Kurtzmaniella fragi	"GCA_003706895.1,Kurtzmaniella fragi"
GCA_030705115.1	[Candida] pseudoglaebosa	"GCA_030705115.1,[Candida] pseudoglaebosa"
GCA_030570435.1	[Candida] ethanolica	"GCA_030570435.1,[Candida] ethanolica"
GCA_000798715.1	Erysiphe necator	"GCA_000798715.1,Erysiphe necator"
GCA_022814155.1	Peltigera leucophlebia	"GCA_022814155.1,Peltigera leucophlebia"
GCA_020027095.1	Pyrenophora teres	"GCA_020027095.1,Pyrenophora teres"
GCA_031125555.1	Saccharomycopsis fermentans	"GCA_031125555.1,Saccharomycopsis fermentans"
GCA_003705185.2	Ambrosiozyma ambrosiae	"GCA_003705185.2,Ambrosiozyma ambrosiae"
GCA_013387355.1	Torulaspora franciscae	"GCA_013387355.1,Torulaspora franciscae"
GCA_030557155.1	Cyberlindnera amylophila	"GCA_030557155.1,Cyberlindnera amylophila"
GCA_030567115.1	Cyberlindnera euphorbiae	"GCA_030567115.1,Cyberlindnera euphorbiae"
GCA_030556625.1	Cyberlindnera euphorbiiphila	"GCA_030556625.1,Cyberlindnera euphorbiiphila"
GCA_030557175.1	Cyberlindnera japonica	"GCA_030557175.1,Cyberlindnera japonica"
GCA_030462915.1	Cyberlindnera meyerae	"GCA_030462915.1,Cyberlindnera meyerae"
GCA_030569395.1	Cyberlindnera rhodanensis	"GCA_030569395.1,Cyberlindnera rhodanensis"
GCA_030563065.1	Cyberlindnera veronae	"GCA_030563065.1,Cyberlindnera veronae"
GCA_030574595.1	Wickerhamomyces chambardii	"GCA_030574595.1,Wickerhamomyces chambardii"
GCA_030574715.1	Wickerhamomyces strasburgensis	"GCA_030574715.1,Wickerhamomyces strasburgensis"
GCA_030581715.1	Cyberlindnera mississippiensis	"GCA_030581715.1,Cyberlindnera mississippiensis"
GCA_030582435.1	Wickerhamomyces onychis	"GCA_030582435.1,Wickerhamomyces onychis"
GCA_030573755.1	Starmera amethionina	"GCA_030573755.1,Starmera amethionina"
GCA_030565045.1	Starmera caribaea	"GCA_030565045.1,Starmera caribaea"
GCA_003706705.3	Barnettozyma populi	"GCA_003706705.3,Barnettozyma populi"
GCA_030579675.1	Starmera quercuum	"GCA_030579675.1,Starmera quercuum"
GCA_003707945.3	Wickerhamomyces bovis	"GCA_003707945.3,Wickerhamomyces bovis"
GCA_030567475.1	Ambrosiozyma angophorae	"GCA_030567475.1,Ambrosiozyma angophorae"
GCA_003706205.2	Ogataea methylovora	"GCA_003706205.2,Ogataea methylovora"
GCA_003339355.1	Pichia fermentans	"GCA_003339355.1,Pichia fermentans"
GCA_030570355.1	Pichia nakasei	"GCA_030570355.1,Pichia nakasei"
GCA_030563965.1	Pichia cactophila	"GCA_030563965.1,Pichia cactophila"
GCA_030580035.1	Pichia pseudocactophila	"GCA_030580035.1,Pichia pseudocactophila"
GCA_030579495.1	Pichia heedii	"GCA_030579495.1,Pichia heedii"
GCA_030570135.1	Pichia deserticola	"GCA_030570135.1,Pichia deserticola"
GCA_030570535.1	Starmera pachycereana	"GCA_030570535.1,Starmera pachycereana"
GCA_030567375.1	Hanseniaspora valbyensis	"GCA_030567375.1,Hanseniaspora valbyensis"
GCA_030563525.1	Nadsonia commutata	"GCA_030563525.1,Nadsonia commutata"
GCA_003706255.2	Ogataea nonfermentans	"GCA_003706255.2,Ogataea nonfermentans"
GCA_030579415.1	Pichia eremophila	"GCA_030579415.1,Pichia eremophila"
GCA_030565065.1	Pichia cephalocereana	"GCA_030565065.1,Pichia cephalocereana"
GCA_003707195.2	Phaffomyces antillensis	"GCA_003707195.2,Phaffomyces antillensis"
GCA_003707215.2	Phaffomyces thermotolerans	"GCA_003707215.2,Phaffomyces thermotolerans"
GCA_029532465.1	Lipomyces tetrasporus	"GCA_029532465.1,Lipomyces tetrasporus"
GCA_030561065.1	Sporopachydermia cereana	"GCA_030561065.1,Sporopachydermia cereana"
GCA_030579615.1	Sporopachydermia quercuum	"GCA_030579615.1,Sporopachydermia quercuum"
GCA_030579815.1	Sugiyamaella smithiae	"GCA_030579815.1,Sugiyamaella smithiae"
GCA_030564125.1	Myxozyma lipomycoides	"GCA_030564125.1,Myxozyma lipomycoides"
GCA_030571195.1	Myxozyma geophila	"GCA_030571195.1,Myxozyma geophila"
GCA_030568365.1	Myxozyma kluyveri	"GCA_030568365.1,Myxozyma kluyveri"
GCA_030705025.1	Myxozyma udenii	"GCA_030705025.1,Myxozyma udenii"
GCA_030556335.1	Myxozyma vanderwaltii	"GCA_030556335.1,Myxozyma vanderwaltii"
GCA_030568405.1	Myxozyma monticola	"GCA_030568405.1,Myxozyma monticola"
GCA_030568295.1	Myxozyma neotropica	"GCA_030568295.1,Myxozyma neotropica"
GCA_018344475.1	[Candida] silvatica	"GCA_018344475.1,[Candida] silvatica"
GCA_003707165.2	Phaffomyces opuntiae	"GCA_003707165.2,Phaffomyces opuntiae"
GCA_030572095.1	Ascoidea rubescens	"GCA_030572095.1,Ascoidea rubescens"
GCA_030555715.1	Alloascoidea hylecoeti	"GCA_030555715.1,Alloascoidea hylecoeti"
GCA_030571165.1	Myxozyma melibiosi	"GCA_030571165.1,Myxozyma melibiosi"
GCA_003706875.2	Pichia terricola	"GCA_003706875.2,Pichia terricola"
GCA_023629695.1	Pichia occidentalis	"GCA_023629695.1,Pichia occidentalis"
GCA_030560845.1	Pichia scutulata	"GCA_030560845.1,Pichia scutulata"
GCA_004786275.1	Botryotinia convoluta	"GCA_004786275.1,Botryotinia convoluta"
GCA_000812895.1	Rutstroemia sydowiana	"GCA_000812895.1,Rutstroemia sydowiana"
GCA_003502015.1	Parastagonospora avenae f. sp. tritici	"GCA_003502015.1,Parastagonospora avenae f. sp. tritici"
GCA_000800745.1	Diaporthe longicolla	"GCA_000800745.1,Diaporthe longicolla"
GCA_011064635.1	Botryosphaeria dothidea	"GCA_011064635.1,Botryosphaeria dothidea"
GCA_018991875.1	Phyllosticta citricarpa	"GCA_018991875.1,Phyllosticta citricarpa"
GCA_001265065.1	Malassezia furfur	"GCA_001265065.1,Malassezia furfur"
GCA_023658475.1	Epichloe elymi	"GCA_023658475.1,Epichloe elymi"
GCA_006112555.1	Tuber indicum	"GCA_006112555.1,Tuber indicum"
GCA_022385825.1	Amylostereum chailletii	"GCA_022385825.1,Amylostereum chailletii"
GCA_021525775.1	Lactarius deliciosus	"GCA_021525775.1,Lactarius deliciosus"
GCA_000785685.1	Uromyces viciae-fabae	"GCA_000785685.1,Uromyces viciae-fabae"
GCA_023014305.1	Lepiota subincarnata	"GCA_023014305.1,Lepiota subincarnata"
GCA_027627405.1	Leucocoprinus birnbaumii	"GCA_027627405.1,Leucocoprinus birnbaumii"
GCA_003316025.1	Coprinus comatus	"GCA_003316025.1,Coprinus comatus"
GCA_018524465.1	Podaxis pistillaris	"GCA_018524465.1,Podaxis pistillaris"
GCA_004919775.1	Hanseniaspora guilliermondii	"GCA_004919775.1,Hanseniaspora guilliermondii"
GCA_001747045.1	Hanseniaspora osmophila	"GCA_001747045.1,Hanseniaspora osmophila"
GCA_004919945.1	Hanseniaspora vineae	"GCA_004919945.1,Hanseniaspora vineae"
GCA_019649525.1	Hanseniaspora lindneri	"GCA_019649525.1,Hanseniaspora lindneri"
GCA_003708425.3	Kazachstania rosinii	"GCA_003708425.3,Kazachstania rosinii"
GCA_030580055.1	Starmera stellimalicola	"GCA_030580055.1,Starmera stellimalicola"
GCA_025134825.1	Galactomyces citri-aurantii	"GCA_025134825.1,Galactomyces citri-aurantii"
GCA_008065255.1	Metschnikowia agaves	"GCA_008065255.1,Metschnikowia agaves"
GCA_003707585.2	Lipomyces arxii	"GCA_003707585.2,Lipomyces arxii"
GCA_900068965.1	Calocybe gambosa	"GCA_900068965.1,Calocybe gambosa"
GCA_030674245.1	Kazachstania piceae	"GCA_030674245.1,Kazachstania piceae"
GCA_015956445.1	Thelephora terrestris	"GCA_015956445.1,Thelephora terrestris"
GCA_002762355.2	Puccinia graminis f. sp. tritici	"GCA_002762355.2,Puccinia graminis f. sp. tritici"
GCA_012600195.1	Fusarium cerealis	"GCA_012600195.1,Fusarium cerealis"
GCA_019425555.1	Fusarium venenatum	"GCA_019425555.1,Fusarium venenatum"
GCA_013184315.1	Fusarium kyushuense	"GCA_013184315.1,Fusarium kyushuense"
GCA_013759035.1	Neonectria galligena	"GCA_013759035.1,Neonectria galligena"
GCA_013396035.1	Fusarium pseudocircinatum	"GCA_013396035.1,Fusarium pseudocircinatum"
GCA_003705895.2	Lipomyces japonicus	"GCA_003705895.2,Lipomyces japonicus"
GCA_030564805.1	Lipomyces spencermartinsiae	"GCA_030564805.1,Lipomyces spencermartinsiae"
GCA_003705845.3	Lipomyces mesembrius	"GCA_003705845.3,Lipomyces mesembrius"
GCA_004367475.1	Fusarium camptoceras	"GCA_004367475.1,Fusarium camptoceras"
GCA_013623525.1	Fusarium dimerum	"GCA_013623525.1,Fusarium dimerum"
GCA_013623625.1	Fusarium setosum	"GCA_013623625.1,Fusarium setosum"
GCA_017140175.1	Fusarium staphyleae	"GCA_017140175.1,Fusarium staphyleae"
GCA_014822085.1	Fusarium stilboides	"GCA_014822085.1,Fusarium stilboides"
GCA_019137265.1	Neonectria coccinea	"GCA_019137265.1,Neonectria coccinea"
GCA_014899095.1	Fusarium buxicola	"GCA_014899095.1,Fusarium buxicola"
GCA_027627305.1	Fusarium decemcellulare	"GCA_027627305.1,Fusarium decemcellulare"
GCA_003314235.1	Cantharellus cinnabarinus	"GCA_003314235.1,Cantharellus cinnabarinus"
GCA_019455665.1	Phyllactinia moricola	"GCA_019455665.1,Phyllactinia moricola"
GCA_019455505.1	Pleochaeta shiraiana	"GCA_019455505.1,Pleochaeta shiraiana"
GCA_001600275.1	Cutaneotrichosporon curvatum	"GCA_001600275.1,Cutaneotrichosporon curvatum"
GCA_022560085.1	Helminthosporium solani	"GCA_022560085.1,Helminthosporium solani"
GCA_019022815.1	Rhizopus microsporus	"GCA_019022815.1,Rhizopus microsporus"
GCA_004354395.1	Chondrostereum purpureum	"GCA_004354395.1,Chondrostereum purpureum"
GCA_003708665.2	Debaryomyces fabryi	"GCA_003708665.2,Debaryomyces fabryi"
GCA_030571435.1	Myxozyma mucilagina	"GCA_030571435.1,Myxozyma mucilagina"
GCA_003707995.1	Yueomyces sinensis	"GCA_003707995.1,Yueomyces sinensis"
GCA_030564945.1	Saturnispora ahearnii	"GCA_030564945.1,Saturnispora ahearnii"
GCA_030579535.1	Saturnispora saitoi	"GCA_030579535.1,Saturnispora saitoi"
GCA_003705435.2	Saturnispora zaruensis	"GCA_003705435.2,Saturnispora zaruensis"
GCA_030463015.1	Geotrichum citri-aurantii	"GCA_030463015.1,Geotrichum citri-aurantii"
GCA_024399295.1	Encephalitozoon intestinalis	"GCA_024399295.1,Encephalitozoon intestinalis"
GCA_003025115.1	Trichoderma citrinoviride	"GCA_003025115.1,Trichoderma citrinoviride"
GCA_028455995.1	Scleromitrula shiraiana	"GCA_028455995.1,Scleromitrula shiraiana"
GCA_001599655.1	Golubevia pallescens	"GCA_001599655.1,Golubevia pallescens"
GCA_003144115.1	Tilletiopsis washingtonensis	"GCA_003144115.1,Tilletiopsis washingtonensis"
GCA_023653575.1	Corynespora cassiicola	"GCA_023653575.1,Corynespora cassiicola"
GCA_001702945.1	Fusarium oxysporum f. sp. lycopersici	"GCA_001702945.1,Fusarium oxysporum f. sp. lycopersici"
GCA_028828185.1	Penicillium viridicatum	"GCA_028828185.1,Penicillium viridicatum"
GCA_013466175.1	Penicillium polonicum	"GCA_013466175.1,Penicillium polonicum"
GCA_000970515.2	Penicillium verrucosum	"GCA_000970515.2,Penicillium verrucosum"
GCA_000952775.2	Penicillium solitum	"GCA_000952775.2,Penicillium solitum"
GCA_920106075.1	Penicillium nalgiovense	"GCA_920106075.1,Penicillium nalgiovense"
GCA_025677815.1	Phascolomyces articulosus	"GCA_025677815.1,Phascolomyces articulosus"
GCA_023703485.1	Diaporthe caulivora	"GCA_023703485.1,Diaporthe caulivora"
GCA_014065205.1	Tuber brumale	"GCA_014065205.1,Tuber brumale"
GCA_910592135.1	Racocetra fulgida	"GCA_910592135.1,Racocetra fulgida"
GCA_002938945.1	Monilinia laxa	"GCA_002938945.1,Monilinia laxa"
GCA_029299165.1	Ophiostoma himal-ulmi	"GCA_029299165.1,Ophiostoma himal-ulmi"
GCA_002162555.1	Monilinia aucupariae	"GCA_002162555.1,Monilinia aucupariae"
GCA_017357885.1	Monilinia vaccinii-corymbosi	"GCA_017357885.1,Monilinia vaccinii-corymbosi"
GCA_910393935.1	Fusarium equiseti	"GCA_910393935.1,Fusarium equiseti"
GCA_903064755.1	Kazachstania barnettii	"GCA_903064755.1,Kazachstania barnettii"
GCA_032248835.1	Ophiostoma piceae	"GCA_032248835.1,Ophiostoma piceae"
GCA_020744515.1	Fusarium tricinctum	"GCA_020744515.1,Fusarium tricinctum"
GCA_001696625.1	Fusarium oxysporum f. sp. cubense	"GCA_001696625.1,Fusarium oxysporum f. sp. cubense"
GCA_001703305.1	Fusarium oxysporum f. sp. melonis	"GCA_001703305.1,Fusarium oxysporum f. sp. melonis"
GCA_025176785.1	Fusarium oxysporum f. sp. passiflorae	"GCA_025176785.1,Fusarium oxysporum f. sp. passiflorae"
GCA_025216405.1	Fusarium oxysporum f. sp. vasinfectum	"GCA_025216405.1,Fusarium oxysporum f. sp. vasinfectum"
GCA_002104995.1	Linderina pennispora	"GCA_002104995.1,Linderina pennispora"
GCA_027575665.1	Kickxella alabastrina	"GCA_027575665.1,Kickxella alabastrina"
GCA_025201845.1	Martensiomyces pterosporus	"GCA_025201845.1,Martensiomyces pterosporus"
GCA_009193585.1	Aspergillus caelatus	"GCA_009193585.1,Aspergillus caelatus"
GCA_003086725.1	Furculomyces boomerangus	"GCA_003086725.1,Furculomyces boomerangus"
GCA_030247865.1	Coniosporium apollinis	"GCA_030247865.1,Coniosporium apollinis"
GCA_024516245.1	Peziza echinospora	"GCA_024516245.1,Peziza echinospora"
GCA_900080695.1	Ophiocordyceps bispora	"GCA_900080695.1,Ophiocordyceps bispora"
GCA_018360365.1	Claviceps citrina	"GCA_018360365.1,Claviceps citrina"
GCA_018467035.1	Scorias spongiosa	"GCA_018467035.1,Scorias spongiosa"
GCA_001757345.1	Fusarium oxysporum f. sp. ciceris	"GCA_001757345.1,Fusarium oxysporum f. sp. ciceris"
GCA_927323605.2	Blumeria graminis f. sp. tritici	"GCA_927323605.2,Blumeria graminis f. sp. tritici"
GCA_003611235.1	Golovinomyces cichoracearum	"GCA_003611235.1,Golovinomyces cichoracearum"
GCA_006912115.1	Golovinomyces magnicellulatus	"GCA_006912115.1,Golovinomyces magnicellulatus"
GCA_030378345.1	Podosphaera fusca	"GCA_030378345.1,Podosphaera fusca"
GCA_009192285.1	Morchella crassipes	"GCA_009192285.1,Morchella crassipes"
GCA_030998015.1	Ceratorhiza oryzae-sativae	"GCA_030998015.1,Ceratorhiza oryzae-sativae"
GCA_022984875.1	Hypoxylon fragiforme	"GCA_022984875.1,Hypoxylon fragiforme"
GCA_026210745.1	Exobasidium rhododendri	"GCA_026210745.1,Exobasidium rhododendri"
GCA_900208305.1	Melanopsichium pennsylvanicum	"GCA_900208305.1,Melanopsichium pennsylvanicum"
GCA_023212695.1	Sporisorium sorghi	"GCA_023212695.1,Sporisorium sorghi"
GCA_001676635.1	Ustilago cynodontis	"GCA_001676635.1,Ustilago cynodontis"
GCA_026259265.1	Microsporum canis	"GCA_026259265.1,Microsporum canis"
GCA_014839955.1	Trichophyton simii	"GCA_014839955.1,Trichophyton simii"
GCA_019297715.1	Trichoderma atroviride	"GCA_019297715.1,Trichoderma atroviride"
GCA_028828985.1	Penicillium chermesinum	"GCA_028828985.1,Penicillium chermesinum"
GCA_028827525.1	Penicillium daleae	"GCA_028827525.1,Penicillium daleae"
GCA_002236515.2	Dothistroma septosporum	"GCA_002236515.2,Dothistroma septosporum"
GCA_030407065.1	Armillaria nabsnona	"GCA_030407065.1,Armillaria nabsnona"
GCA_030580095.1	Trichomonascus petasosporus	"GCA_030580095.1,Trichomonascus petasosporus"
GCA_003707735.2	[Candida] freyschussii	"GCA_003707735.2,[Candida] freyschussii"
GCA_011763645.1	Rhizopus arrhizus	"GCA_011763645.1,Rhizopus arrhizus"
GCA_027604705.1	Allomyces arbusculus	"GCA_027604705.1,Allomyces arbusculus"
GCA_027604645.1	Allomyces javanicus	"GCA_027604645.1,Allomyces javanicus"
GCA_025349905.2	Blastocladiella britannica	"GCA_025349905.2,Blastocladiella britannica"
GCA_025449115.1	Chytridium lagenaria	"GCA_025449115.1,Chytridium lagenaria"
GCA_002214945.1	Rhizophlyctis rosea	"GCA_002214945.1,Rhizophlyctis rosea"
GCA_015847185.1	Mortierella alpina	"GCA_015847185.1,Mortierella alpina"
GCA_016097865.1	Linnemannia gamsii	"GCA_016097865.1,Linnemannia gamsii"
GCA_016097945.1	Podila humilis	"GCA_016097945.1,Podila humilis"
GCA_019671135.1	Linnemannia hyalina	"GCA_019671135.1,Linnemannia hyalina"
GCA_016098005.1	Podila minutissima	"GCA_016098005.1,Podila minutissima"
GCA_015502505.1	Linnemannia schmuckeri	"GCA_015502505.1,Linnemannia schmuckeri"
GCA_015847225.1	Lobosporangium transversale	"GCA_015847225.1,Lobosporangium transversale"
GCA_025331425.1	Radiomyces spectabilis	"GCA_025331425.1,Radiomyces spectabilis"
GCA_013376435.1	Agrocybe cylindracea	"GCA_013376435.1,Agrocybe cylindracea"
GCA_020740775.1	Ilyonectria destructans	"GCA_020740775.1,Ilyonectria destructans"
GCA_025766325.1	Benjaminiella poitrasii	"GCA_025766325.1,Benjaminiella poitrasii"
GCA_025528875.1	Mycotypha africana	"GCA_025528875.1,Mycotypha africana"
GCA_002583695.1	Pleurotus salmoneostramineus	"GCA_002583695.1,Pleurotus salmoneostramineus"
GCA_009935795.1	Pholiota adiposa	"GCA_009935795.1,Pholiota adiposa"
GCA_025716855.1	Pilaira anomala	"GCA_025716855.1,Pilaira anomala"
GCA_026027325.1	Actinomucor elegans	"GCA_026027325.1,Actinomucor elegans"
GCA_016758985.1	Mucor saturninus	"GCA_016758985.1,Mucor saturninus"
GCA_025766255.1	Zychaea mexicana	"GCA_025766255.1,Zychaea mexicana"
GCA_024343405.1	Tremella fuciformis	"GCA_024343405.1,Tremella fuciformis"
GCA_015584075.1	Lepista nuda	"GCA_015584075.1,Lepista nuda"
GCA_001950495.1	Lyophyllum decastes	"GCA_001950495.1,Lyophyllum decastes"
GCA_030575275.1	Saccharomycopsis microspora	"GCA_030575275.1,Saccharomycopsis microspora"
GCA_030560915.1	Pichia sp. NRRL Y-12824	"GCA_030560915.1,Pichia sp. NRRL Y-12824"
GCA_030564565.1	Pichia sp. NRRL Y-12830	"GCA_030564565.1,Pichia sp. NRRL Y-12830"
GCA_003708355.3	Cyberlindnera maclurae	"GCA_003708355.3,Cyberlindnera maclurae"
GCA_030567175.1	Cyberlindnera lachancei	"GCA_030567175.1,Cyberlindnera lachancei"
GCA_030556025.1	Pichia sp. NRRL YB-4149	"GCA_030556025.1,Pichia sp. NRRL YB-4149"
GCA_032629725.1	Gremmenia infestans	"GCA_032629725.1,Gremmenia infestans"
GCA_023085605.1	Diplodia sapinea	"GCA_023085605.1,Diplodia sapinea"
GCA_900232065.1	Meyerozyma caribbica	"GCA_900232065.1,Meyerozyma caribbica"
GCA_001513895.1	Graphilbum fragrans	"GCA_001513895.1,Graphilbum fragrans"
GCA_023014435.1	Amanita fuliginea	"GCA_023014435.1,Amanita fuliginea"
GCA_032173475.1	Amanita phalloides	"GCA_032173475.1,Amanita phalloides"
GCA_003316615.1	Amanita pseudoporphyria	"GCA_003316615.1,Amanita pseudoporphyria"
GCA_020011035.1	Amanita subjunquillea	"GCA_020011035.1,Amanita subjunquillea"
GCA_027478575.1	Spiromyces aspiralis	"GCA_027478575.1,Spiromyces aspiralis"
GCA_028532985.1	Stropharia rugosoannulata	"GCA_028532985.1,Stropharia rugosoannulata"
GCA_025093545.1	Calvatia gigantea	"GCA_025093545.1,Calvatia gigantea"
GCA_004379715.1	Crucibulum laeve	"GCA_004379715.1,Crucibulum laeve"
GCA_025738555.1	Cyathus striatus	"GCA_025738555.1,Cyathus striatus"
GCA_029372045.1	Scleroderma citrinum	"GCA_029372045.1,Scleroderma citrinum"
GCA_900188575.1	Geosmithia putterillii	"GCA_900188575.1,Geosmithia putterillii"
GCA_023624575.1	Penicillium paneum	"GCA_023624575.1,Penicillium paneum"
GCA_027569445.1	Penicillium simplicissimum	"GCA_027569445.1,Penicillium simplicissimum"
GCA_000943765.1	Penicillium capsulatum	"GCA_000943765.1,Penicillium capsulatum"
GCA_027569385.1	Penicillium decumbens	"GCA_027569385.1,Penicillium decumbens"
